pivot_1,pivot_2,pivot_3,pivot_4,pf_x,pf_y,pf_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,f_drive_ref_1,f_drive_ref_2,f_drive_ref_3,f_drive_ref_4,f_drive_ref_5,f_drive_ref_6,f_drive_ref_7,f_drive_ref_8,f_krnl_1,f_krnl_2,f_krnl_3,f_krnl_4,f_krnl_5,f_krnl_6,f_krnl_7,f_krnl_8,f_null_1,f_null_2,f_null_3,f_null_4,f_null_5,f_null_6,f_null_7,f_null_8,f_null_scale_factor,f_null_scaled_1,f_null_scaled_2,f_null_scaled_3,f_null_scaled_4,f_null_scaled_5,f_null_scaled_6,f_null_scaled_7,f_null_scaled_8,f_drv_1,f_drv_2,f_drv_3,f_drv_4,f_drv_5,f_drv_6,f_drv_7,f_drv_8,f_wheel_1,f_wheel_2,f_wheel_3,f_wheel_4,f_wheel_5,f_wheel_6,f_wheel_7,f_wheel_8
5.16833,5.43328,5.11102,5.15058,0,200,0,-6.91199,-9.49331,5.07095,2.9112,-7.35978,-10,0.0297139,-2.57366,0,2954.22,0,2662.78,0,3017.26,0,2973.74,-44.8924,22.0153,-37.561,33.0026,-46.0797,19.4079,-45.276,21.2151,200.125,108.356,-642.092,-57.093,202.271,115.112,195.844,15.0225,10,6.95271e-310,1083.56,6.68183e-310,-570.93,1.4822e-323,1151.12,5.23261e-310,150.225,-44.8924,1105.57,-37.561,-537.928,-46.0797,1170.53,-45.276,171.44,-120.209,-165.101,88.1905,50.6295,-127.996,-174.076,0.516764,-44.7593,
5.16833,5.43328,5.11102,5.15058,0,200,0,-6.91199,-9.49331,5.07095,2.9112,-7.35978,-10,0.0297139,-2.57366,0,2954.22,0,2662.78,0,3017.26,0,2973.74,-44.8924,22.0153,-37.561,33.0026,-46.0797,19.4079,-45.276,21.2151,200.125,108.356,-642.092,-57.093,202.271,115.112,195.844,15.0225,10,6.95271e-310,1083.56,6.68183e-310,-570.93,1.4822e-323,1151.12,5.23261e-310,150.225,-44.8924,1105.57,-37.561,-537.928,-46.0797,1170.53,-45.276,171.44,-120.209,-165.101,88.1905,50.6295,-127.996,-174.076,0.516764,-44.7593,
5.16833,5.43328,5.11102,5.15058,0,200,0,-6.91199,-9.49331,5.07095,2.9112,-7.35978,-10,0.0297139,-2.57366,0,2954.22,0,2662.78,0,3017.26,0,2973.74,-44.8924,22.0153,-37.561,33.0026,-46.0797,19.4079,-45.276,21.2151,200.125,108.356,-642.092,-57.093,202.271,115.112,195.844,15.0225,10,6.95271e-310,1083.56,6.68183e-310,-570.93,1.4822e-323,1151.12,5.23261e-310,150.225,-44.8924,1105.57,-37.561,-537.928,-46.0797,1170.53,-45.276,171.44,-120.209,-165.101,88.1905,50.6295,-127.996,-174.076,0.516764,-44.7593,
5.16833,5.43328,5.11102,5.15058,0,200,0,-6.91199,-9.49331,5.07095,2.9112,-7.35978,-10,0.0297139,-2.57366,0,2954.22,0,2662.78,0,3017.26,0,2973.74,-44.8924,22.0153,-37.561,33.0026,-46.0797,19.4079,-45.276,21.2151,200.125,108.356,-642.092,-57.093,202.271,115.112,195.844,15.0225,10,6.95271e-310,1083.56,6.68183e-310,-570.93,1.4822e-323,1151.12,5.23261e-310,150.225,-44.8924,1105.57,-37.561,-537.928,-46.0797,1170.53,-45.276,171.44,-120.209,-165.101,88.1905,50.6295,-127.996,-174.076,0.516764,-44.7593,
5.16833,5.43328,5.11101,5.15059,0,200,0,-6.91226,-9.49357,5.07025,2.91049,-7.36067,-10,0.0314671,-2.57189,0,2954.22,0,2662.78,0,3017.27,0,2973.73,-44.8924,22.0153,-37.561,33.0026,-46.0799,19.4073,-45.2758,21.2157,200.133,108.36,-642.092,-57.0835,202.297,115.124,195.811,14.9987,10,6.95271e-310,1083.6,6.68183e-310,-570.835,1.4822e-323,1151.24,5.23261e-310,149.987,-44.8924,1105.61,-37.561,-537.832,-46.0799,1170.65,-45.2758,171.202,-120.213,-165.106,88.1782,50.6172,-128.012,-174.091,0.547253,-44.7285,
5.16833,5.43328,5.11102,5.15059,0,200,0,-6.91221,-9.49353,5.07094,2.91118,-7.36006,-10,0.0305761,-2.57278,0,2954.22,0,2662.78,0,3017.26,0,2973.73,-44.8924,22.0153,-37.561,33.0026,-46.0797,19.4079,-45.2758,21.2157,200.133,108.359,-642.082,-57.0928,202.28,115.116,195.817,15.0107,10,6.95271e-310,1083.59,6.68183e-310,-570.928,1.4822e-323,1151.16,5.23261e-310,150.107,-44.8924,1105.6,-37.561,-537.925,-46.0797,1170.57,-45.2758,171.322,-120.212,-165.105,88.1902,50.6292,-128.001,-174.081,0.531758,-44.744,
5.1683,5.43329,5.111,5.15058,0,200,0,-6.91385,-9.4952,5.07099,2.91126,-7.36135,-10,0.0305319,-2.57284,0,2954.24,0,2662.76,0,3017.28,0,2973.74,-44.8929,22.0142,-37.5606,33.003,-46.0801,19.4068,-45.276,21.2151,200.166,108.381,-642.154,-57.0937,202.309,115.134,195.816,15.0114,10,6.95271e-310,1083.81,6.68183e-310,-570.937,1.4822e-323,1151.34,5.23261e-310,150.114,-44.8929,1105.83,-37.5606,-537.934,-46.0801,1170.74,-45.276,171.329,-120.241,-165.134,88.1912,50.6305,-128.024,-174.104,0.53099,-44.745,
5.16803,5.43347,5.11077,5.15058,0,200,0,-6.93681,-9.5185,5.07422,2.91482,-7.37796,-10,0.0353332,-2.56804,0,2954.55,0,2662.57,0,3017.53,0,2973.74,-44.899,22.0019,-37.5547,33.0098,-46.0845,19.3963,-45.276,21.2151,200.685,108.694,-642.923,-57.1402,202.686,115.36,195.544,14.9467,10,6.95271e-310,1086.94,6.68183e-310,-571.402,1.4822e-323,1153.6,5.23261e-310,149.467,-44.899,1108.95,-37.5547,-538.392,-46.0845,1173,-45.276,170.682,-120.64,-165.539,88.2473,50.6926,-128.312,-174.397,0.614491,-44.6615,
5.16733,5.43397,5.11039,5.15052,0,200,0,-6.99486,-9.57743,5.09301,2.93457,-7.41015,-10,0.0280844,-2.57536,0,2955.31,0,2662.01,0,3017.96,0,2973.81,-44.9143,21.9706,-37.5381,33.0287,-46.092,19.3786,-45.2773,21.2124,201.995,109.486,-644.855,-57.4018,203.338,115.799,195.123,15.0452,10,6.95271e-310,1094.86,6.68183e-310,-574.018,1.4822e-323,1157.99,5.23261e-310,150.452,-44.9143,1116.83,-37.5381,-540.99,-46.092,1177.37,-45.2773,171.664,-121.65,-166.564,88.5741,51.0361,-128.872,-174.964,0.488424,-44.7889,
5.16711,5.43428,5.11042,5.15044,0,200,0,-7.01781,-9.60067,5.10753,2.94968,-7.41495,-10,0.00678258,-2.59676,0,2955.56,0,2661.67,0,3017.92,0,2973.9,-44.9193,21.9604,-37.5278,33.0404,-46.0913,19.3803,-45.2791,21.2086,202.5,109.798,-645.708,-57.6026,203.318,115.863,195.306,15.3334,10,6.95271e-310,1097.98,6.68183e-310,-576.026,1.4822e-323,1158.63,5.23261e-310,153.334,-44.9193,1119.94,-37.5278,-542.986,-46.0913,1178.01,-45.2791,174.542,-122.049,-166.968,88.8266,51.2988,-128.956,-175.047,0.117958,-45.1611,
5.16798,5.43366,5.1112,5.15054,0,200,0,-6.94451,-9.52627,5.10095,2.94192,-7.36038,-10,-0.00409971,-2.60752,0,2954.6,0,2662.35,0,3017.06,0,2973.78,-44.9,21.9997,-37.5484,33.017,-46.0762,19.4162,-45.2768,21.2135,200.889,108.799,-643.027,-57.5037,202.106,115.118,195.926,15.4787,10,6.95271e-310,1087.99,6.68183e-310,-575.037,1.4822e-323,1151.18,5.23261e-310,154.787,-44.9,1109.99,-37.5484,-542.02,-46.0762,1170.6,-45.2768,176,-120.774,-165.674,88.7122,51.1638,-128.007,-174.083,-0.0712994,-45.3481,
5.16956,5.43178,5.11225,5.1508,0,200,0,-6.78519,-9.36494,5.07259,2.90999,-7.26084,-9.90904,0.0181847,-2.58492,0,2952.86,0,2664.42,0,3015.9,0,2973.5,-44.8652,22.0707,-37.6104,32.9463,-46.0557,19.4647,-45.2715,21.2249,197.397,106.631,-636.872,-57.0902,200.222,113.764,196.247,15.1751,10,6.95271e-310,1066.31,6.68183e-310,-570.902,1.4822e-323,1137.64,5.23261e-310,151.751,-44.8652,1088.38,-37.6104,-537.956,-46.0557,1157.1,-45.2715,172.976,-118.003,-162.868,88.2189,50.6085,-126.275,-172.331,0.316256,-44.9552,
5.17124,5.43011,5.11363,5.15108,0,200,0,-6.62918,-9.20679,5.05379,2.88804,-7.15181,-9.79847,0.0186177,-2.58414,0,2951.01,0,2666.26,0,3014.38,0,2973.19,-44.8281,22.146,-37.6652,32.8836,-46.0288,19.5282,-45.2653,21.2379,193.977,104.506,-630.793,-56.8094,197.968,112.277,196.886,15.1656,10,6.95271e-310,1045.06,6.68183e-310,-568.094,1.4822e-323,1122.77,5.23261e-310,151.656,-44.8281,1067.21,-37.6652,-535.21,-46.0288,1142.3,-45.2653,172.894,-115.29,-160.118,87.892,50.2268,-124.379,-170.408,0.323785,-44.9416,
5.17363,5.42866,5.11537,5.15147,0,200,0,-6.44464,-9.01921,5.0073,2.83881,-7.03289,-9.67759,0.0196659,-2.58262,0,2948.39,0,2667.85,0,3012.47,0,2972.77,-44.7751,22.2528,-37.7129,32.8289,-45.9948,19.6081,-45.2572,21.2553,189.834,101.988,-624.251,-56.1588,195.342,110.653,198.318,15.1466,10,6.95271e-310,1019.88,6.68183e-310,-561.588,1.4822e-323,1106.53,5.23261e-310,151.466,-44.7751,1042.13,-37.7129,-528.759,-45.9948,1126.14,-45.2572,172.721,-112.081,-156.856,87.0834,49.3705,-122.311,-168.306,0.342016,-44.9152,
5.17649,5.42674,5.11758,5.15189,0,200,0,-6.21614,-8.78703,4.95677,2.78467,-6.87912,-9.52133,0.0111799,-2.5906,0,2945.24,0,2669.96,0,3010.05,0,2972.3,-44.7112,22.381,-37.7758,32.7565,-45.9514,19.7095,-45.2483,21.2742,184.681,98.8702,-615.968,-55.4462,191.925,108.554,200.071,15.2556,10,6.95271e-310,988.702,6.68183e-310,-554.462,1.4822e-323,1085.54,5.23261e-310,152.556,-44.7112,1011.08,-37.7758,-521.706,-45.9514,1105.25,-45.2483,173.83,-108.107,-152.818,86.2047,48.429,-119.637,-165.588,0.194433,-45.0538,
5.17997,5.42431,5.11978,5.15249,0,200,0,-5.93999,-8.5064,4.86545,2.68877,-6.71666,-9.35636,0.0435269,-2.55752,0,2941.42,0,2672.64,0,3007.62,0,2971.65,-44.6332,22.5362,-37.8553,32.6645,-45.9079,19.8108,-45.2355,21.3014,178.389,95.1025,-606.022,-54.1753,188.468,106.337,201.671,14.812,10,6.95271e-310,951.025,6.68183e-310,-541.753,1.4822e-323,1063.37,5.23261e-310,148.12,-44.6332,973.561,-37.8553,-509.089,-45.9079,1083.18,-45.2355,169.421,-103.304,-147.937,84.6166,46.7612,-116.812,-162.719,0.75699,-44.4785,
5.18353,5.42218,5.12203,5.15314,0,200,0,-5.67356,-8.23533,4.76646,2.58578,-6.5624,-9.19953,0.0740493,-2.52619,0,2937.5,0,2674.98,0,3005.14,0,2970.92,-44.5527,22.6949,-37.9249,32.5837,-45.8631,19.9142,-45.2215,21.3312,172.262,91.4643,-596.55,-52.8061,185.074,104.23,203.426,14.3921,10,6.95271e-310,914.643,6.68183e-310,-528.061,1.4822e-323,1042.3,5.23261e-310,143.921,-44.5527,937.338,-37.9249,-495.477,-45.8631,1062.22,-45.2215,165.253,-98.6705,-143.223,82.895,44.9701,-114.129,-159.992,1.28781,-43.9337,
5.18669,5.42003,5.12427,5.15374,0,200,0,-5.42832,-7.98595,4.68932,2.50462,-6.408,-9.04255,0.0873468,-2.51215,0,2934.02,0,2677.34,0,3002.68,0,2970.26,-44.4806,22.8358,-37.9948,32.5023,-45.8184,20.0169,-45.2087,21.3583,166.617,88.117,-587.414,-51.7311,181.637,102.122,204.906,14.2053,10,6.95271e-310,881.17,6.68183e-310,-517.311,1.4822e-323,1021.22,5.23261e-310,142.053,-44.4806,904.005,-37.9948,-484.809,-45.8184,1041.23,-45.2087,163.411,-94.4055,-138.886,81.5534,43.5586,-111.443,-157.262,1.51907,-43.6896,
5.19036,5.41701,5.12743,5.15458,0,200,0,-5.12703,-7.67984,4.62673,2.4364,-6.19173,-8.82265,0.0787146,-2.51975,0,2929.99,0,2680.66,0,2999.21,0,2969.34,-44.3966,22.9987,-38.0927,32.3874,-45.7551,20.1612,-45.1907,21.3962,159.739,84.0073,-575.152,-50.8381,176.784,99.1677,206.227,14.3109,10,6.95271e-310,840.073,6.68183e-310,-508.381,1.4822e-323,991.677,5.23261e-310,143.109,-44.3966,863.072,-38.0927,-475.994,-45.7551,1011.84,-45.1907,164.505,-89.1658,-133.562,80.4649,42.3722,-107.682,-153.437,1.36895,-43.8218,
5.19421,5.4139,5.13071,5.15548,0,200,0,-4.81556,-7.36324,4.55261,2.35648,-5.96956,-8.59665,0.0712292,-2.52613,0,2925.74,0,2684.09,0,2995.6,0,2968.35,-44.3075,23.1699,-38.1935,32.2685,-45.6886,20.3114,-45.1715,21.4368,152.548,79.7576,-562.395,-49.7881,171.737,96.1325,207.587,14.4002,10,6.95271e-310,797.576,6.68183e-310,-497.881,1.4822e-323,961.325,5.23261e-310,144.002,-44.3075,820.745,-38.1935,-465.613,-45.6886,981.636,-45.1715,165.439,-83.7489,-128.056,79.1758,40.9823,-103.818,-149.507,1.23877,-43.9327,
5.19841,5.41107,5.13416,5.15634,0,200,0,-4.49905,-7.04113,4.45943,2.25807,-5.74805,-8.3711,0.0538979,-2.5424,0,2921.13,0,2687.2,0,2991.8,0,2967.4,-44.2099,23.3555,-38.2846,32.1604,-45.6182,20.4689,-45.153,21.4758,145.094,75.4352,-549.883,-48.4861,166.502,93.1039,209.603,14.6228,10,6.95271e-310,754.352,6.68183e-310,-484.861,1.4822e-323,931.039,5.23261e-310,146.228,-44.2099,777.708,-38.2846,-452.701,-45.6182,951.508,-45.153,167.703,-78.2444,-122.454,77.5553,39.2707,-99.9661,-145.584,0.937355,-44.2156,
5.20281,5.40753,5.1377,5.15729,0,200,0,-4.15089,-6.68703,4.34911,2.14122,-5.50809,-8.12696,0.0523057,-2.54282,0,2916.29,0,2691.09,0,2987.91,0,2966.36,-44.1068,23.5498,-38.398,32.0248,-45.5456,20.6301,-45.1326,21.5185,136.821,70.6832,-535.629,-46.9416,160.943,89.8253,211.186,14.6321,10,6.95271e-310,706.832,6.68183e-310,-469.416,1.4822e-323,898.253,5.23261e-310,146.321,-44.1068,730.382,-38.398,-437.391,-45.5456,918.883,-45.1326,167.839,-72.1895,-116.296,75.6366,37.2386,-95.7928,-141.338,0.909665,-44.223,
5.20731,5.4045,5.14148,5.15836,0,200,0,-3.82026,-6.35027,4.2385,2.02504,-5.27399,-7.88835,0.0347987,-2.55901,0,2911.33,0,2694.43,0,2983.75,0,2965.19,-44.0002,23.7483,-38.495,31.9083,-45.4671,20.8024,-45.1097,21.5666,128.887,66.1657,-522.047,-45.4016,155.274,86.6225,213.041,14.8543,10,6.95271e-310,661.657,6.68183e-310,-454.016,1.4822e-323,866.225,5.23261e-310,148.543,-44.0002,685.405,-38.495,-422.108,-45.4671,887.028,-45.1097,170.11,-66.4392,-110.439,73.7131,35.2181,-91.7216,-137.189,0.605195,-44.5045,
5.21206,5.40075,5.14542,5.15942,0,200,0,-3.45549,-5.97899,4.10863,1.8883,-5.01709,-7.62673,0.0233761,-2.5691,0,2906.11,0,2698.55,0,2979.42,0,2964.01,-43.887,23.9568,-38.6144,31.7637,-45.385,20.981,-45.0866,21.6147,120.009,61.1845,-506.689,-43.5905,149.114,83.1102,214.7,14.9945,10,6.95271e-310,611.845,6.68183e-310,-435.905,1.4822e-323,831.102,5.23261e-310,149.945,-43.887,635.802,-38.6144,-404.141,-45.385,852.083,-45.0866,171.56,-60.0955,-103.982,71.4544,32.84,-87.2537,-132.639,0.40654,-44.6801,
5.21724,5.3973,5.1496,5.16043,0,200,0,-3.08229,-5.59863,3.95559,1.72897,-4.75803,-7.3626,-0.00421674,-2.59545,0,2900.42,0,2702.35,0,2974.82,0,2962.91,-43.7624,24.1837,-38.7238,31.6302,-45.2969,21.1706,-45.0648,21.6601,110.725,56.0835,-491.496,-41.4721,142.629,79.5654,217.196,15.3535,10,6.95271e-310,560.835,6.68183e-310,-414.721,1.4822e-323,795.654,5.23261e-310,153.535,-43.7624,585.018,-38.7238,-383.09,-45.2969,816.825,-45.0648,175.195,-53.605,-97.3674,68.7929,30.0691,-82.7483,-128.045,-0.0733346,-45.1382,
5.22249,5.39366,5.15452,5.16162,0,200,0,-2.70538,-5.21439,3.82495,1.59172,-4.46525,-7.06379,-0.0720214,-2.66177,0,2894.65,0,2706.36,0,2969.4,0,2961.6,-43.6349,24.4131,-38.8388,31.4889,-45.192,21.3935,-45.0391,21.7135,101.294,50.931,-475.106,-39.6525,135.132,75.5563,219.583,16.252,10,6.95271e-310,509.31,6.68183e-310,-396.525,1.4822e-323,755.563,5.23261e-310,162.52,-43.6349,533.723,-38.8388,-365.036,-45.192,776.957,-45.0391,184.234,-47.0501,-90.685,66.5208,27.682,-77.6564,-122.848,-1.25255,-46.2917,
5.22801,5.38992,5.15895,5.16265,0,200,0,-2.31494,-4.81615,3.63889,1.39891,-4.19524,-6.78832,-0.1052,-2.69366,0,2888.57,0,2710.47,0,2964.54,0,2960.47,-43.4993,24.6538,-38.9562,31.3435,-45.097,21.5931,-45.0167,21.7599,91.2656,45.592,-458.888,-37.0847,128.155,71.8603,222.219,16.6859,10,6.95271e-310,455.92,6.68183e-310,-370.847,1.4822e-323,718.603,5.23261e-310,166.859,-43.4993,480.574,-38.9562,-339.504,-45.097,740.196,-45.0167,188.619,-40.2598,-83.7592,63.285,24.3288,-72.9607,-118.058,-1.82957,-46.8463,
5.23359,5.38656,5.16394,5.16381,0,200,0,-1.941,-4.43426,3.47102,1.225,-3.91379,-6.50063,-0.178885,-2.76589,0,2882.43,0,2714.16,0,2959.04,0,2959.19,-43.361,24.8963,-39.0612,31.2126,-44.9885,21.8182,-44.9914,21.8123,81.5528,40.4741,-442.865,-34.7684,120.587,68.0023,225.132,17.664,10,6.95271e-310,404.741,6.68183e-310,-347.684,1.4822e-323,680.023,5.23261e-310,176.64,-43.361,429.637,-39.0612,-316.471,-44.9885,701.841,-44.9914,198.452,-33.7565,-77.1175,60.3656,21.3044,-68.0659,-113.054,-3.11104,-48.1024,
5.23942,5.38274,5.16911,5.16499,0,200,0,-1.54564,-4.03051,3.27921,1.02635,-3.61759,-6.19792,-0.252633,-2.83816,0,2876.02,0,2718.37,0,2953.36,0,2957.9,-43.2152,25.1484,-39.1802,31.063,-44.8752,22.0503,-44.9657,21.8651,71.1008,35.0635,-425.575,-32.1221,112.575,63.943,227.978,18.6428,10,6.95271e-310,350.635,6.68183e-310,-321.221,1.4822e-323,639.43,5.23261e-310,186.428,-43.2152,375.784,-39.1802,-290.158,-44.8752,661.48,-44.9657,208.293,-26.8806,-70.0959,57.0298,17.8496,-62.9147,-107.79,-4.39361,-49.3594,
5.24558,5.37883,5.17449,5.16622,0,200,0,-1.13838,-3.6143,3.06155,0.801724,-3.31592,-5.88938,-0.329906,-2.91388,0,2869.24,0,2722.66,0,2947.44,0,2956.54,-43.0595,25.4142,-39.3013,30.9097,-44.7559,22.2914,-44.9387,21.9206,60.1332,29.4875,-407.681,-29.1261,104.234,59.8066,231.013,19.6682,10,6.95271e-310,294.875,6.68183e-310,-291.261,1.4822e-323,598.066,5.23261e-310,196.682,-43.0595,320.289,-39.3013,-260.351,-44.7559,620.358,-44.9387,218.603,-19.7978,-62.8573,53.2443,13.943,-57.6682,-102.424,-5.73749,-50.6762,
5.25158,5.37501,5.17967,5.16747,0,200,0,-0.747947,-3.21505,2.8336,0.567001,-3.03003,-5.59682,-0.399401,-2.9818,0,2862.64,0,2726.87,0,2941.75,0,2955.17,-42.9061,25.6723,-39.4192,30.7592,-44.6399,22.5228,-44.9114,21.9766,49.4381,24.1399,-390.264,-25.993,96.197,55.8852,233.79,20.5887,10,6.95271e-310,241.399,6.68183e-310,-259.93,1.4822e-323,558.852,5.23261e-310,205.887,-42.9061,267.071,-39.4192,-229.171,-44.6399,581.375,-44.9114,227.864,-13.0078,-55.9139,49.28,9.86089,-52.6961,-97.3361,-6.9461,-51.8575,
5.25772,5.37091,5.1849,5.1687,0,200,0,-0.349024,-2.80702,2.58292,0.309087,-2.7394,-5.29938,-0.469176,-3.05002,0,2855.89,0,2731.38,0,2935.99,0,2953.81,-42.7478,25.935,-39.5449,30.5974,-44.5213,22.7563,-44.8842,22.032,38.2948,18.6755,-372.175,-22.5494,87.9166,51.8988,236.517,21.5131,10,6.95271e-310,186.755,6.68183e-310,-225.494,1.4822e-323,518.988,5.23261e-310,215.131,-42.7478,212.69,-39.5449,-194.896,-44.5213,541.744,-44.8842,237.163,-6.06999,-48.8178,44.9203,5.37543,-47.6418,-92.1632,-8.15959,-53.0438,
5.26389,5.36727,5.18989,5.16992,0,200,0,0.0316191,-2.41713,2.3134,0.0331778,-2.47589,-5.02931,-0.529165,-3.10846,0,2849.1,0,2735.39,0,2930.5,0,2952.46,-42.5869,26.1984,-39.6561,30.4531,-44.4073,22.978,-44.8572,22.0868,27.4607,13.4564,-355.275,-18.8592,80.1424,48.2807,239.442,22.3057,10,6.95271e-310,134.564,6.68183e-310,-188.592,1.4822e-323,482.807,5.23261e-310,223.057,-42.5869,160.763,-39.6561,-158.139,-44.4073,505.785,-44.8572,245.144,0.549898,-42.037,40.2331,0.577005,-43.0589,-87.4662,-9.20286,-54.0601,
5.27017,5.36406,5.19489,5.17124,0,200,0,0.397264,-2.04198,2.03365,-0.252184,-2.22881,-4.7756,-0.589166,-3.16678,0,2842.19,0,2738.92,0,2925,0,2951.01,-42.4216,26.4653,-39.7537,30.3256,-44.2919,23.1996,-44.8281,22.146,16.895,8.4374,-339.157,-15.0381,72.5837,44.8837,242.509,23.0972,10,6.95271e-310,84.374,6.68183e-310,-150.381,1.4822e-323,448.837,5.23261e-310,230.972,-42.4216,110.839,-39.7537,-120.056,-44.2919,472.036,-44.8281,253.118,6.90894,-35.5126,35.3679,-4.38581,-38.7619,-83.0539,-10.2464,-55.0744,
5.27645,5.36029,5.19979,5.17254,0,200,0,0.77341,-1.65623,1.72814,-0.564247,-1.97703,-4.51724,-0.638119,-3.21408,0,2835.28,0,2743.06,0,2919.61,0,2949.59,-42.2545,26.7312,-39.8675,30.1758,-44.1777,23.4165,-44.7994,22.204,5.82214,3.2763,-322.031,-10.8612,64.8782,41.4241,245.168,23.7401,10,6.95271e-310,32.763,6.68183e-310,-108.612,1.4822e-323,414.241,5.23261e-310,237.401,-42.2545,59.4941,-39.8675,-78.4361,-44.1777,437.657,-44.7994,259.605,13.4506,-28.8039,30.0546,-9.81299,-34.3831,-78.5608,-11.0977,-55.8971,
5.2825,5.35695,5.20482,5.17382,0,200,0,1.12104,-1.29925,1.44326,-0.854912,-1.7316,-4.26501,-0.713614,-3.28794,0,2828.63,0,2746.74,0,2914.08,0,2948.18,-42.092,26.9864,-39.9682,30.0423,-44.0593,23.6385,-44.7709,22.2614,-4.60011,-1.49761,-305.869,-6.96919,57.1423,38.048,247.96,24.7408,10,6.95271e-310,-14.9761,6.68183e-310,-69.6919,1.4822e-323,380.48,5.23261e-310,247.408,-42.092,12.0103,-39.9682,-39.6496,-44.0593,404.119,-44.7709,269.67,19.4963,-22.5957,25.1002,-14.868,-30.1147,-74.174,-12.4107,-57.1815,
5.28833,5.35363,5.21025,5.17516,0,200,0,1.45035,-0.960859,1.18274,-1.12115,-1.47256,-3.99855,-0.824537,-3.39714,0,2822.22,0,2750.39,0,2908.1,0,2946.7,-41.9341,27.2311,-40.0677,29.9095,-43.9303,23.8774,-44.7409,22.3215,-14.6609,-6.02186,-289.564,-3.40602,48.8929,34.4828,250.594,26.2183,10,6.95271e-310,-60.2186,6.68183e-310,-34.0602,1.4822e-323,344.828,5.23261e-310,262.183,-41.9341,-32.9875,-40.0677,-4.15069,-43.9303,368.705,-44.7409,284.504,25.2235,-16.7106,20.5694,-19.4983,-25.6097,-69.54,-14.3398,-59.0807,
5.29396,5.35048,5.21467,5.17654,0,200,0,1.7627,-0.639654,0.885404,-1.4239,-1.26632,-3.78622,-0.864873,-3.43571,0,2816.02,0,2753.85,0,2903.24,0,2945.19,-41.78,27.4669,-40.1618,29.783,-43.8243,24.0714,-44.7101,22.3831,-24.2913,-10.315,-274.591,0.650682,42.1543,31.6426,252.558,26.7439,10,6.95271e-310,-103.15,6.68183e-310,6.50682,1.4822e-323,316.426,5.23261e-310,267.439,-41.78,-75.6834,-40.1618,36.2899,-43.8243,340.497,-44.7101,289.822,30.6556,-11.1244,15.3983,-24.7635,-22.023,-65.8472,-15.0413,-59.7514,
5.29981,5.34753,5.22011,5.1781,0,200,0,2.06958,-0.323492,0.612514,-1.70183,-1.02735,-3.53968,-0.970419,-3.53924,0,2809.59,0,2757.1,0,2897.26,0,2943.47,-41.6187,27.7107,-40.2494,29.6645,-43.6927,24.3095,-44.6752,22.4527,-33.9412,-14.5382,-258.947,4.37459,34.1944,28.3468,254.928,28.1459,10,6.95271e-310,-145.382,6.68183e-310,43.7459,1.4822e-323,283.468,5.23261e-310,281.459,-41.6187,-117.671,-40.2494,73.4104,-43.6927,307.778,-44.6752,303.912,35.9928,-5.62594,10.6524,-29.597,-17.8669,-61.5596,-16.8769,-61.5521,
5.30508,5.34482,5.225,5.17953,0,200,0,2.34266,-0.041981,0.356229,-1.96272,-0.815509,-3.32097,-1.0633,-3.63026,0,2803.79,0,2760.08,0,2891.88,0,2941.89,-41.472,27.9298,-40.3296,29.5554,-43.5733,24.5228,-44.6429,22.517,-42.6733,-18.2975,-244.762,7.87084,27.0316,25.424,256.919,29.3788,10,6.95271e-310,-182.975,6.68183e-310,78.7084,1.4822e-323,254.24,5.23261e-310,293.788,-41.472,-155.046,-40.3296,108.264,-43.5733,278.763,-44.6429,316.305,40.7419,-0.730104,6.19529,-34.1343,-14.1828,-57.7561,-18.4921,-63.135,
